k,#hits,precision,recall,fmeasure,hit
1,1.0,1.0,0.058823529411764705,0.1111111111111111,1
2,1.0,0.5,0.058823529411764705,0.10526315789473684,0
3,2.0,0.6666666666666666,0.11764705882352941,0.2,1
4,2.0,0.5,0.11764705882352941,0.19047619047619047,0
5,3.0,0.6,0.17647058823529413,0.2727272727272727,1
6,4.0,0.6666666666666666,0.23529411764705882,0.3478260869565218,1
7,4.0,0.5714285714285714,0.23529411764705882,0.3333333333333333,0
8,4.0,0.5,0.23529411764705882,0.31999999999999995,0
9,4.0,0.4444444444444444,0.23529411764705882,0.30769230769230765,0
10,4.0,0.4,0.23529411764705882,0.29629629629629634,0
11,4.0,0.36363636363636365,0.23529411764705882,0.2857142857142857,0
12,4.0,0.3333333333333333,0.23529411764705882,0.27586206896551724,0
13,4.0,0.3076923076923077,0.23529411764705882,0.26666666666666666,0
14,4.0,0.2857142857142857,0.23529411764705882,0.2580645161290323,0
15,4.0,0.26666666666666666,0.23529411764705882,0.25,0
16,4.0,0.25,0.23529411764705882,0.24242424242424243,0
17,4.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0
18,4.0,0.2222222222222222,0.23529411764705882,0.22857142857142856,0
19,4.0,0.21052631578947367,0.23529411764705882,0.2222222222222222,0
20,4.0,0.2,0.23529411764705882,0.2162162162162162,0
