k,#hits,precision,recall,fmeasure,hit
1,0.0,0.0,0.0,0.0,0
2,1.0,0.5,0.024390243902439025,0.046511627906976744,1
3,2.0,0.6666666666666666,0.04878048780487805,0.0909090909090909,1
4,2.0,0.5,0.04878048780487805,0.08888888888888888,0
5,2.0,0.4,0.04878048780487805,0.08695652173913045,0
6,2.0,0.3333333333333333,0.04878048780487805,0.0851063829787234,0
7,2.0,0.2857142857142857,0.04878048780487805,0.08333333333333334,0
8,2.0,0.25,0.04878048780487805,0.0816326530612245,0
9,2.0,0.2222222222222222,0.04878048780487805,0.08,0
10,2.0,0.2,0.04878048780487805,0.07843137254901962,0
11,2.0,0.18181818181818182,0.04878048780487805,0.07692307692307693,0
12,2.0,0.16666666666666666,0.04878048780487805,0.07547169811320753,0
13,2.0,0.15384615384615385,0.04878048780487805,0.07407407407407408,0
14,2.0,0.14285714285714285,0.04878048780487805,0.07272727272727274,0
15,2.0,0.13333333333333333,0.04878048780487805,0.07142857142857142,0
16,2.0,0.125,0.04878048780487805,0.07017543859649124,0
17,2.0,0.11764705882352941,0.04878048780487805,0.06896551724137931,0
18,2.0,0.1111111111111111,0.04878048780487805,0.06779661016949154,0
19,2.0,0.10526315789473684,0.04878048780487805,0.06666666666666667,0
20,2.0,0.1,0.04878048780487805,0.06557377049180328,0
